"date","country","channel_id","device_type","exit_clicks","revenue_loc"
"2025-06-22","CZ","42","mobile","20","257.26"
"2025-06-22","CZ","30","mobile","335","2608.32"
"2025-06-22","CZ","58","pc","390","3839.38"
"2025-06-22","CZ","22","pc","3862","27365.4"
"2025-06-22","CZ","6","pc","483","3174.76"
"2025-06-22","CZ","57","mobile","33","197.73"
"2025-06-22","CZ","61","tablet","33","214.87"
"2025-06-22","CZ","26","tablet","63","459.31"
"2025-06-22","CZ","38","pc","8","37.09"
"2025-06-22","CZ","17","tablet","8","118.7"
"2025-06-22","CZ","39","mobile","15939","70958.71"
"2025-06-22","CZ","23","tablet","41","352.49"
"2025-06-17","CZ","35","pc","2","16.74"
"2025-06-16","CZ","27","mobile","6580","36922.26"
"2025-06-16","CZ","27","pc","5270","31254.44"
"2025-06-16","CZ","34","mobile","3521","19588.3"
"2025-06-16","CZ","28","pc","1476","8624.97"
"2025-06-16","CZ","30","pc","272","1798.29"
"2025-06-16","CZ","52","mobile","554","3352.04"
"2025-06-16","CZ","35","mobile","192","797.16"
"2025-06-16","CZ","32","pc","207","1113.7"
"2025-06-16","CZ","70","mobile","17","74.58"
"2025-06-16","CZ","10","pc","68","690.47"
"2025-06-16","CZ","65","mobile","111","603.89"
"2025-06-16","CZ","16","mobile","55","494.99"
"2025-06-16","CZ","57","mobile","85","424.15"
"2025-06-16","CZ","39","pc","1332","5783.99"
"2025-06-16","CZ","39","tablet","35","128.86"
"2025-06-14","CZ","67","mobile","1500","8970.48"
"2025-06-14","CZ","52","mobile","404","2443.76"
"2025-06-14","CZ","43","pc","443","3254.39"
"2025-06-14","CZ","25","pc","474","3182.54"
"2025-06-14","CZ","67","pc","89","506.39"
"2025-06-14","CZ","44","mobile","19","140.19"
"2025-06-14","CZ","6","tablet","46","312.8"
"2025-07-03","CZ","27","mobile","5113","32680.1"
"2025-07-03","CZ","6","pc","703","5033.63"
"2025-07-03","CZ","28","pc","1062","7245.37"
"2025-07-03","CZ","28","mobile","1328","8408.9"
"2025-07-03","CZ","25","pc","207","1708.44"
"2025-07-03","CZ","7","mobile","127","794.58"
"2025-07-03","CZ","18","mobile","211","1995.54"
"2025-07-03","CZ","71","pc","400","1607.46"
"2025-07-03","CZ","6","tablet","27","167.93"
"2025-07-03","CZ","35","pc","40","284.82"
"2025-07-03","CZ","7","pc","47","389.64"
"2025-07-03","CZ","52","pc","11","99.09"
"2025-07-03","CZ","67","tablet","20","155.71"
"2025-06-07","CZ","43","mobile","1","5.1"
"2025-06-29","CZ","22","mobile","24577","164947.28"
"2025-06-29","CZ","38","mobile","82","333.22"
"2025-06-29","CZ","31","tablet","74","539.78"
"2025-06-29","CZ","18","mobile","279","2133.68"
"2025-06-29","CZ","66","pc","89","723.56"
"2025-06-29","CZ","71","mobile","789","3526.81"
"2025-06-29","CZ","42","pc","2","61.62"
"2025-06-29","CZ","45","pc","2","19.92"
"2025-06-29","CZ","66","tablet","3","18.56"
"2025-06-29","CZ","18","tablet","9","60.09"
"2025-06-30","CZ","31","pc","4597","28920.18"
"2025-06-30","CZ","5","mobile","14981","104053.7"
"2025-06-30","CZ","35","mobile","276","1499.67"
"2025-06-30","CZ","61","mobile","4228","26372.77"
"2025-06-30","CZ","22","mobile","20025","131748.39"
"2025-06-30","CZ","38","pc","24","150.48"
"2025-06-30","CZ","10","pc","35","484.15"
"2025-06-30","CZ","28","tablet","56","339.51"
"2025-06-30","CZ","34","tablet","68","362.26"
"2025-06-30","CZ","70","pc","46","253.35"
"2025-06-30","CZ","42","mobile","10","45.77"
"2025-06-30","CZ","58","tablet","5","91.68"
"2025-06-02","CZ","11","tablet","4","16.44"
"2025-06-13","CZ","12","mobile","69","427.33"
"2025-06-13","CZ","25","tablet","27","211.33"
"2025-06-16","CZ","58","pc","611","5695.2"
"2025-06-16","CZ","18","tablet","16","212.89"
"2025-06-14","CZ","70","pc","42","232.77"
"2025-06-29","CZ","26","tablet","84","571.88"
"2025-06-29","CZ","33","tablet","168","1057.04"
"2025-05-11","CZ","30","pc","255","1712.69"
"2025-05-11","CZ","31","mobile","9522","51883.22"
"2025-05-11","CZ","34","pc","2363","11233.15"
"2025-05-11","CZ","32","mobile","307","1535.59"
"2025-05-11","CZ","28","mobile","2135","11766.41"
"2025-05-11","CZ","22","tablet","179","1078.49"
"2025-05-11","CZ","29","tablet","123","638.11"
"2025-05-11","CZ","18","mobile","139","1162.87"
"2025-05-11","CZ","57","mobile","46","213.92"
"2025-05-11","CZ","58","tablet","12","144.22"
"2025-05-11","CZ","16","pc","5","32.66"
"2025-05-13","CZ","38","mobile","101","532.99"
"2025-05-13","CZ","58","tablet","19","130.54"
"2025-05-01","CZ","66","mobile","192","1161.58"
"2025-05-01","CZ","17","pc","160","1064.06"
"2025-05-01","CZ","18","mobile","163","1210.29"
"2025-05-01","CZ","16","mobile","36","372.4"
"2025-05-01","CZ","38","pc","43","215.74"
"2025-05-26","CZ","29","mobile","7688","37341.22"
"2025-05-26","CZ","22","pc","5611","36593.91"
"2025-05-26","CZ","69","pc","202","999.61"
"2025-05-26","CZ","34","mobile","3572","22217.57"
"2025-05-26","CZ","17","pc","138","899.67"
"2025-05-26","CZ","43","pc","898","6791.7"
"2025-05-26","CZ","57","mobile","13","40.26"
"2025-05-26","CZ","7","mobile","138","946.33"
"2025-05-26","CZ","68","pc","12","69.7"
"2025-05-26","CZ","32","mobile","138","704.12"
"2025-05-26","CZ","66","pc","106","621.88"
"2025-05-26","CZ","18","mobile","258","1867.72"
"2025-05-26","CZ","10","pc","31","434.43"
"2025-05-26","CZ","32","tablet","12","124.03"
"2025-05-26","CZ","17","tablet","6","38.32"
"2025-05-26","CZ","62","mobile","6","53.15"
"2025-05-11","CZ","11","tablet","8","53.15"
"2025-05-15","CZ","67","pc","208","1525.04"
"2025-05-15","CZ","64","pc","32","156.31"
"2025-05-15","CZ","9","mobile","132","948.98"
"2025-05-15","CZ","33","tablet","116","604.34"
"2025-05-15","CZ","23","tablet","31","229.92"
"2025-05-15","CZ","18","tablet","19","114.37"
"2025-05-15","CZ","68","mobile","3","30.58"
"2025-07-05","CZ","22","mobile","20775","143770.43"
"2025-07-05","CZ","33","pc","1123","6706.92"
"2025-07-05","CZ","22","pc","3011","23133.93"
"2025-07-05","CZ","27","pc","2557","17823.74"
"2025-07-05","CZ","57","mobile","63","438.37"
"2025-07-05","CZ","28","mobile","1684","11219.74"
"2025-07-05","CZ","10","mobile","271","2356.34"
"2025-07-05","CZ","11","mobile","309","2666.46"
"2025-07-05","CZ","32","mobile","131","925.36"
"2025-07-05","CZ","57","pc","313","1965.64"
"2025-07-05","CZ","10","pc","30","261.62"
"2025-07-05","CZ","45","mobile","74","582.61"
"2025-07-05","CZ","43","mobile","11","79.87"
"2025-07-05","CZ","62","pc","74","790.36"
"2025-07-05","CZ","18","pc","39","282.34"
"2025-07-05","CZ","35","tablet","2","14.56"
"2025-07-05","CZ","10","tablet","1","8.12"
"2025-05-20","CZ","9","pc","3","21.1"
"2025-05-10","CZ","2","mobile","3","15.66"
"2025-07-06","CZ","7","tablet","1","8"
"2025-06-12","CZ","29","mobile","4912","22241.19"
"2025-06-12","CZ","26","mobile","1514","7384.5"
"2025-06-12","CZ","62","pc","553","3760.45"
"2025-06-12","CZ","35","mobile","135","561.38"
"2025-06-12","CZ","22","tablet","87","421.75"
"2025-06-12","CZ","17","pc","33","271.01"
"2025-06-12","CZ","38","pc","69","318.25"
"2025-06-12","CZ","64","pc","27","129.08"
"2025-06-12","CZ","61","tablet","49","285.91"
"2025-06-12","CZ","69","tablet","1","6.7"
"2025-06-15","CZ","23","tablet","7","40.99"
"2025-06-15","CZ","17","pc","25","104.42"
"2025-06-06","CZ","37","pc","6","27.76"
"2025-06-06","CZ","35","pc","17","89.5"
"2025-06-06","CZ","70","mobile","8","18.1"
"2025-06-08","CZ","69","tablet","1","3.62"
"2025-06-06","CZ","20","tablet","3","14.7"
"2025-06-28","CZ","34","mobile","4492","22365.52"
"2025-06-28","CZ","58","pc","277","2689.38"
"2025-06-28","CZ","58","mobile","1764","15665.07"
"2025-06-28","CZ","67","pc","197","1387.98"
"2025-06-28","CZ","28","mobile","1356","8451.69"
"2025-06-28","CZ","30","mobile","298","2069.1"
"2025-06-28","CZ","38","mobile","61","399.19"
"2025-06-28","CZ","39","tablet","27","106.09"
"2025-06-28","CZ","71","mobile","48","201.55"
"2025-06-28","CZ","9","mobile","337","2722.01"
"2025-06-28","CZ","28","tablet","24","155.48"
"2025-06-28","CZ","18","pc","18","143.63"
"2025-06-28","CZ","7","pc","6","62.5"
"2025-06-28","CZ","68","mobile","3","7.5"
"2025-06-28","CZ","68","tablet","21","344.04"
"2025-06-10","CZ","13","mobile","34","194.07"
"2025-06-10","CZ","68","mobile","7","43.39"
"2025-06-24","CZ","22","mobile","17687","111967.97"
"2025-06-24","CZ","69","pc","163","941.52"
"2025-06-23","CZ","29","mobile","6486","31607.73"
"2025-06-23","CZ","61","pc","1676","10655.39"
"2025-06-23","CZ","31","mobile","6447","38302.48"
"2025-06-23","CZ","33","pc","1735","10134.52"
"2025-06-23","CZ","29","pc","1727","9286.46"
"2025-06-23","CZ","26","pc","1226","6997.59"
"2025-06-23","CZ","32","mobile","131","594.72"
"2025-06-23","CZ","66","mobile","284","1574.11"
"2025-06-23","CZ","30","mobile","407","2558.12"
"2025-06-23","CZ","23","tablet","22","151.81"
"2025-06-23","CZ","42","mobile","20","108.23"
"2025-06-23","CZ","57","mobile","16","111.13"
"2025-06-23","CZ","58","tablet","13","133.26"
"2025-06-23","CZ","31","tablet","35","232.05"
"2025-06-23","CZ","65","pc","93","520.63"
"2025-06-23","CZ","2","pc","1","6.38"
"2025-06-19","CZ","26","pc","853","4433.39"
"2025-06-19","CZ","61","mobile","3504","19804.64"
"2025-06-19","CZ","43","pc","602","3855.01"
"2025-06-19","CZ","35","mobile","107","571.42"
"2025-06-19","CZ","64","mobile","6","38.22"
"2025-06-19","CZ","7","mobile","44","246.95"
"2025-06-19","CZ","61","tablet","27","141.7"
"2025-06-19","CZ","43","mobile","39","218.68"
"2025-06-19","CZ","2","pc","2","8.16"
"2025-06-24","CZ","57","pc","496","2936.24"
"2025-06-24","CZ","29","pc","1305","6396.75"
"2025-06-24","CZ","30","mobile","149","1011.14"
"2025-06-24","CZ","25","mobile","174","1447.72"
"2025-06-24","CZ","5","tablet","63","401.65"
"2025-06-24","CZ","65","pc","85","528.76"
"2025-06-24","CZ","32","mobile","91","449.02"
"2025-06-24","CZ","11","tablet","4","21.4"
"2025-06-24","CZ","64","mobile","1","4.1"
"2025-06-24","CZ","61","tablet","31","213.48"
"2025-06-24","CZ","7","pc","8","53.55"
"2025-06-24","CZ","16","pc","6","62.63"
"2025-06-24","CZ","23","tablet","22","102.74"
"2025-06-15","CZ","11","tablet","7","37.83"
"2025-06-15","CZ","30","tablet","1","3.1"
"2025-06-15","CZ","2","mobile","5","27.72"
"2025-06-14","CZ","32","pc","125","549.22"
"2025-06-14","CZ","67","tablet","28","160.44"
"2025-06-14","CZ","23","tablet","11","68.12"
"2025-06-14","CZ","18","tablet","7","96.39"
"2025-06-04","CZ","13","pc","1","1.19"
"2025-06-01","CZ","27","mobile","7135","40492.33"
"2025-06-01","CZ","58","mobile","2966","22703.87"
"2025-06-01","CZ","31","mobile","9124","48071.38"
"2025-06-01","CZ","67","mobile","2445","14031.3"
"2025-06-01","CZ","20","mobile","811","4757.58"
"2025-06-01","CZ","30","mobile","431","2535.99"
"2025-06-01","CZ","67","pc","211","1343.92"
"2025-06-01","CZ","23","pc","1123","7218.02"
"2025-06-01","CZ","65","mobile","126","559.88"
"2025-06-01","CZ","31","tablet","113","483.63"
"2025-06-01","CZ","67","tablet","56","444.81"
"2025-06-01","CZ","23","tablet","28","175.53"
"2025-06-01","CZ","13","mobile","49","301.77"
"2025-06-01","CZ","39","mobile","20737","87021.01"
"2025-07-12","CZ","22","mobile","28279","187733.96"
"2025-07-12","CZ","31","pc","4272","26806.46"
"2025-07-12","CZ","67","mobile","3004","19324.59"
"2025-07-12","CZ","58","pc","682","6853.88"
"2025-07-12","CZ","7","pc","18","119.16"
"2025-07-12","CZ","38","mobile","96","568.28"
"2025-07-12","CZ","5","tablet","131","928.62"
"2025-07-12","CZ","68","mobile","12","128.19"
"2025-07-12","CZ","69","pc","134","725.41"
"2025-07-12","CZ","44","tablet","3","16.11"
"2025-07-12","CZ","32","tablet","7","21.04"
"2025-07-17","CZ","6","mobile","10824","71867.03"
"2025-07-17","CZ","61","mobile","4183","25652.08"
"2025-07-17","CZ","34","mobile","4239","24400.58"
"2025-07-17","CZ","43","pc","630","4398.52"
"2025-07-17","CZ","29","tablet","196","991.82"
"2025-07-17","CZ","16","mobile","93","797.62"
"2025-07-17","CZ","27","tablet","246","1492.26"
"2025-07-17","CZ","25","mobile","132","1074.85"
"2025-07-17","CZ","6","tablet","64","443.1"
"2025-07-17","CZ","43","mobile","13","94.61"
"2025-07-17","CZ","64","pc","41","258.22"
"2025-07-17","CZ","61","tablet","34","196.72"
"2025-07-17","CZ","38","pc","31","178.01"
"2025-07-17","CZ","18","tablet","29","213.28"
"2025-07-17","CZ","42","pc","8","221.97"
"2025-07-17","CZ","18","pc","18","181.41"
"2025-07-12","CZ","11","tablet","7","47.93"
"2025-07-12","CZ","16","tablet","6","69.86"
"2025-07-14","CZ","31","mobile","7440","45294.19"
"2025-07-14","CZ","31","pc","5126","32407.97"
"2025-07-14","CZ","26","tablet","85","550.92"
"2025-07-14","CZ","32","pc","183","1210.12"
"2025-07-14","CZ","5","tablet","119","768.08"
"2025-07-14","CZ","20","mobile","783","5642.2"
"2025-07-14","CZ","68","pc","18","168.32"
"2025-07-22","CZ","26","pc","1568","7716.79"
"2025-07-22","CZ","31","mobile","7448","38537.37"
"2025-07-22","CZ","52","mobile","246","990.07"
"2025-07-22","CZ","39","pc","1630","7521.35"
"2025-07-22","CZ","20","pc","182","1024.54"
"2025-07-22","CZ","28","pc","1544","8844.09"
"2025-07-22","CZ","53","mobile","20","114.65"
"2025-07-22","CZ","2","pc","1","2.9"
"2025-07-22","CZ","71","tablet","40","177.5"
"2025-07-22","CZ","65","mobile","71","370.85"
"2025-07-22","CZ","20","tablet","10","46.46"
"2025-07-23","CZ","39","mobile","12854","60015.18"
"2025-07-23","CZ","5","mobile","17153","108724.63"
"2025-07-23","CZ","31","mobile","6838","36849.76"
"2025-07-23","CZ","61","mobile","4642","26150.58"
"2025-07-23","CZ","6","mobile","9535","59428.82"
"2025-07-23","CZ","71","mobile","1190","4927.17"
"2025-07-23","CZ","57","pc","541","3357.94"
"2025-07-23","CZ","9","mobile","405","2816.28"
"2025-07-23","CZ","22","pc","4558","31301.81"
"2025-07-23","CZ","66","mobile","303","1739.34"
"2025-07-23","CZ","18","tablet","9","73.79"
"2025-07-23","CZ","25","mobile","126","945.02"
"2025-07-23","CZ","11","mobile","303","2062.73"
"2025-07-23","CZ","13","mobile","75","526.18"
"2025-07-23","CZ","69","pc","101","563.37"
"2025-07-23","CZ","26","tablet","35","166.2"
"2025-07-23","CZ","64","mobile","7","40.44"
"2025-07-24","CZ","31","mobile","7057","39114.16"
"2025-07-24","CZ","61","mobile","4140","24780.61"
"2025-07-24","CZ","26","pc","1579","8680.08"
"2025-07-24","CZ","34","pc","4373","12099.29"
"2025-07-24","CZ","33","pc","1662","9196.46"
"2025-07-24","CZ","66","pc","154","936.91"
"2025-07-24","CZ","11","mobile","361","2581.92"
"2025-07-24","CZ","44","mobile","47","424.3"
"2025-07-24","CZ","6","tablet","53","327.56"
"2025-07-24","CZ","11","pc","7","65.29"
"2025-07-24","CZ","68","mobile","6","39.79"
"2025-07-25","CZ","61","mobile","3960","22282.43"
"2025-07-25","CZ","52","mobile","241","1445.16"
"2025-07-25","CZ","38","mobile","68","383.81"
"2025-07-25","CZ","65","mobile","143","751.43"
"2025-07-25","CZ","25","tablet","14","123.9"
"2025-07-25","CZ","45","mobile","12","79.66"
"2025-07-25","CZ","70","pc","46","230.18"
"2025-07-25","CZ","71","tablet","26","126.34"
"2025-07-25","CZ","6","tablet","38","234.52"
"2025-07-25","CZ","32","tablet","17","114.15"
"2025-07-26","CZ","31","mobile","8955","47706.21"
"2025-07-26","CZ","23","mobile","5371","34896.16"
"2025-07-26","CZ","67","mobile","2644","17171.31"
"2025-07-26","CZ","34","pc","3611","11274.66"
"2025-07-26","CZ","66","mobile","336","1792.92"
"2025-07-26","CZ","25","pc","123","874.07"
"2025-07-26","CZ","32","mobile","131","751.99"
"2025-07-26","CZ","43","pc","539","3719.42"
"2025-07-26","CZ","70","pc","32","209.52"
"2025-07-26","CZ","16","mobile","88","880.82"
"2025-07-26","CZ","10","pc","62","552.44"
"2025-07-26","CZ","18","tablet","12","109.48"
"2025-07-26","CZ","53","mobile","16","93.2"
"2025-05-20","CZ","70","mobile","5","12.6"
"2025-05-20","CZ","37","tablet","1","5.9"
"2025-07-29","CZ","71","pc","780","3064.96"
"2025-07-29","CZ","23","pc","1666","10711.97"
"2025-07-29","CZ","71","mobile","1291","4616.04"
"2025-07-29","CZ","30","mobile","374","2101.86"
"2025-07-29","CZ","33","tablet","123","519.05"
"2025-07-29","CZ","52","mobile","168","919.55"
"2025-07-29","CZ","70","pc","33","190.52"
"2025-07-29","CZ","67","tablet","6","117.08"
"2025-07-29","CZ","68","mobile","4","23.8"
"2025-08-07","CZ","22","mobile","16599","81457.23"
"2025-08-07","CZ","22","pc","3936","21268.09"
"2025-08-07","CZ","43","pc","945","5686.19"
"2025-08-07","CZ","33","pc","1485","6338.77"
"2025-08-07","CZ","9","mobile","507","2969.36"
"2025-08-07","CZ","25","pc","257","1757.82"
"2025-08-07","CZ","57","pc","468","2334.33"
"2025-08-07","CZ","66","mobile","303","1451.73"
"2025-08-07","CZ","25","tablet","9","72.25"
"2025-08-07","CZ","70","pc","64","280.47"
"2025-08-07","CZ","78","pc","10","42.91"
"2025-08-09","CZ","27","pc","2919","13234.02"
"2025-08-09","CZ","58","mobile","1909","11461.97"
"2025-08-09","CZ","28","mobile","1484","6481.83"
"2025-08-09","CZ","52","mobile","89","396.47"
"2025-08-09","CZ","11","mobile","394","1916.52"
"2025-08-09","CZ","27","tablet","300","1480.23"
"2025-08-09","CZ","17","mobile","377","1946.15"
"2025-08-09","CZ","61","tablet","39","184.18"
"2025-08-09","CZ","32","mobile","147","733.67"
"2025-08-09","CZ","16","mobile","2","8.26"
"2025-08-09","CZ","17","tablet","3","17.91"
"2025-08-09","CZ","18","tablet","11","57.91"
"2025-08-07","CZ","66","tablet","3","8.1"
"2025-08-08","CZ","27","pc","3438","15368.49"
"2025-08-08","CZ","29","pc","1244","5349.36"
"2025-08-08","CZ","26","mobile","2191","9010.93"
"2025-08-08","CZ","5","pc","495","2559.09"
"2025-08-08","CZ","43","pc","723","3762.4"
"2025-08-08","CZ","26","tablet","39","138.09"
"2025-08-08","CZ","23","tablet","34","99.07"
"2025-08-08","CZ","69","pc","127","576.86"
"2025-08-08","CZ","6","tablet","29","178.5"
"2025-08-08","CZ","57","mobile","50","213.8"
"2025-08-08","CZ","70","mobile","7","30.15"
"2025-08-10","CZ","22","pc","3968","19652.03"
"2025-08-10","CZ","39","mobile","11694","48865.23"
"2025-08-10","CZ","27","tablet","233","1161.96"
"2025-08-10","CZ","6","mobile","10002","50253.06"
"2025-08-10","CZ","33","mobile","3667","14831.37"
"2025-08-10","CZ","20","mobile","949","4024.47"
"2025-08-10","CZ","20","pc","128","501.02"
"2025-08-10","CZ","45","mobile","235","1630.3"
"2025-08-10","CZ","58","tablet","71","505.61"
"2025-08-10","CZ","5","pc","517","2562.54"
"2025-08-10","CZ","69","mobile","337","1266.5"
"2025-08-10","CZ","30","pc","211","913.67"
"2025-08-10","CZ","9","pc","16","141.9"
"2025-08-10","CZ","12","pc","7","47.32"
"2025-08-10","CZ","18","tablet","5","37.55"
"2025-08-10","CZ","68","mobile","9","68.1"
"2025-08-16","CZ","22","pc","3115","19494.13"
"2025-08-16","CZ","10","mobile","445","2499.04"
"2025-08-16","CZ","65","mobile","116","578.56"
"2025-08-16","CZ","69","pc","168","930.35"
"2025-08-16","CZ","62","pc","164","904.75"
"2025-08-16","CZ","28","tablet","49","266.98"
"2025-08-13","CZ","33","mobile","2765","12278.23"
"2025-06-24","CZ","68","mobile","6","52.49"
"2025-07-22","CZ","58","mobile","2574","20635.85"
"2025-07-22","CZ","10","pc","35","467.79"
"2025-07-23","CZ","35","mobile","65","373.94"
"2025-08-07","CZ","39","tablet","30","180.43"
"2025-08-09","CZ","39","tablet","59","298.86"
"2025-08-08","CZ","20","pc","117","373.57"
"2025-07-25","CZ","20","mobile","594","3411.5"
"2025-05-01","CZ","18","tablet","8","58.66"
"2025-08-13","CZ","34","mobile","3816","15950.08"
"2025-08-13","CZ","34","tablet","82","400.71"
"2025-08-13","CZ","67","pc","170","1149.63"
"2025-08-13","CZ","61","mobile","3530","17806.07"
"2025-08-13","CZ","23","mobile","3426","16147.58"
"2025-08-13","CZ","34","pc","2681","7348.9"
"2025-08-13","CZ","20","mobile","688","3230.66"
"2025-08-13","CZ","22","pc","3498","18899.65"
"2025-08-13","CZ","7","mobile","70","398.27"
"2025-08-13","CZ","78","mobile","140","720.35"
"2025-08-13","CZ","65","mobile","97","403.06"
"2025-08-13","CZ","20","pc","159","855.78"
"2025-08-13","CZ","22","tablet","126","709.85"
"2025-08-13","CZ","44","pc","6","15.17"
"2025-08-13","CZ","11","pc","1","8.36"
"2025-08-13","CZ","53","mobile","8","54.15"
"2025-07-31","CZ","26","mobile","2336","11740.97"
"2025-07-31","CZ","23","mobile","3813","23821.2"
"2025-07-31","CZ","31","pc","4619","25097.24"
"2025-07-31","CZ","39","pc","907","3903.45"
"2025-07-31","CZ","23","pc","1472","9041.83"
"2025-07-31","CZ","66","pc","123","640.31"
"2025-07-31","CZ","18","mobile","102","793.06"
"2025-07-31","CZ","27","tablet","203","1236.16"
"2025-07-31","CZ","68","pc","10","115.71"
"2025-07-31","CZ","11","pc","10","32.48"
"2025-07-31","CZ","66","tablet","5","40.83"
"2025-07-30","CZ","26","pc","1426","7846.56"
"2025-07-30","CZ","34","mobile","3902","18731.27"
