"date","currency","exchange_rate","id","target_currency"
"2019-05-02","HUF","0.07915000000","2019-05-02HUF","CZK"
"2022-02-04","GBP","28.79900000000","2022-02-04GBP","CZK"
"2019-10-18","PLN","5.98900000000","2019-10-18PLN","CZK"
"2019-11-23","HRK","3.43000000000","2019-11-23HRK","CZK"
"2022-07-23","EUR","24.52000000000","2022-07-23EUR","CZK"
"2020-12-12","RON","5.40700000000","2020-12-12RON","CZK"
"2019-04-30","PLN","5.98700000000","2019-04-30PLN","CZK"
"2021-03-16","CZK","1.00000000000","2021-03-16CZK","CZK"
"2019-01-27","RON","5.38800000000","2019-01-27RON","CZK"
"2018-03-31","USD","20.64100000000","2018-03-31USD","CZK"
"2022-03-27","RON","4.98000000000","2022-03-27RON","CZK"
"2020-12-08","SEK","2.57900000000","2020-12-08SEK","CZK"
"2020-04-23","RON","5.68900000000","2020-04-23RON","CZK"
"2018-02-11","GBP","28.54400000000","2018-02-11GBP","CZK"
"2018-02-10","USD","20.64500000000","2018-02-10USD","CZK"
"2019-04-06","SEK","2.45600000000","2019-04-06SEK","CZK"
"2021-06-26","EUR","25.48500000000","2021-06-26EUR","CZK"
"2020-10-13","SEK","2.64600000000","2020-10-13SEK","CZK"
"2022-06-01","SEK","2.36200000000","2022-06-01SEK","CZK"
"2021-04-28","GBP","29.84700000000","2021-04-28GBP","CZK"
"2021-04-30","HRK","3.43000000000","2021-04-30HRK","CZK"
"2020-06-20","SEK","2.52500000000","2020-06-20SEK","CZK"
"2019-08-17","PLN","5.93300000000","2019-08-17PLN","CZK"
"2021-09-12","EUR","25.29000000000","2021-09-12EUR","CZK"
"2022-06-12","EUR","24.70500000000","2022-06-12EUR","CZK"
"2021-08-18","PLN","5.57500000000","2021-08-18PLN","CZK"
"2019-10-22","HRK","3.43700000000","2019-10-22HRK","CZK"
"2021-12-07","SEK","2.48300000000","2021-12-07SEK","CZK"
"2022-02-06","HUF","0.06903000000","2022-02-06HUF","CZK"
"2019-05-01","PLN","5.98700000000","2019-05-01PLN","CZK"
"2021-06-05","EUR","25.44500000000","2021-06-05EUR","CZK"
"2022-08-23","PLN","5.15900000000","2022-08-23PLN","CZK"
"2021-05-01","SEK","2.54600000000","2021-05-01SEK","CZK"
"2019-12-09","HUF","0.07698000000","2019-12-09HUF","CZK"
"2019-08-01","HUF","0.07882000000","2019-08-01HUF","CZK"
"2019-11-22","SEK","2.40100000000","2019-11-22SEK","CZK"
"2021-03-16","EUR","26.20000000000","2021-03-16EUR","CZK"
"2021-06-02","HUF","0.07359000000","2021-06-02HUF","CZK"
"2021-08-04","USD","21.43000000000","2021-08-04USD","CZK"
"2021-02-18","PLN","5.76100000000","2021-02-18PLN","CZK"
"2020-05-07","EUR","27.14500000000","2020-05-07EUR","CZK"
"2021-06-27","SEK","2.52100000000","2021-06-27SEK","CZK"
"2020-05-05","CZK","1.00000000000","2020-05-05CZK","CZK"
"2018-07-15","SEK","2.49800000000","2018-07-15SEK","CZK"
"2019-09-13","GBP","28.99800000000","2019-09-13GBP","CZK"
"2021-05-07","GBP","29.58600000000","2021-05-07GBP","CZK"
"2020-12-17","CZK","1.00000000000","2020-12-17CZK","CZK"
"2020-08-27","HUF","0.07379000000","2020-08-27HUF","CZK"
"2019-05-10","RON","5.40600000000","2019-05-10RON","CZK"
"2019-08-06","CZK","1.00000000000","2019-08-06CZK","CZK"
"2021-03-15","HUF","0.07126000000","2021-03-15HUF","CZK"
"2020-12-05","EUR","26.52000000000","2020-12-05EUR","CZK"
"2021-12-25","EUR","25.08500000000","2021-12-25EUR","CZK"
"2022-01-05","CZK","1.00000000000","2022-01-05CZK","CZK"
"2018-03-10","SEK","2.50400000000","2018-03-10SEK","CZK"
"2021-07-24","GBP","29.97900000000","2021-07-24GBP","CZK"
"2019-12-03","SEK","2.41600000000","2019-12-03SEK","CZK"
"2020-07-04","SEK","2.54700000000","2020-07-04SEK","CZK"
"2019-02-06","EUR","25.78500000000","2019-02-06EUR","CZK"
"2019-10-02","HUF","0.07706000000","2019-10-02HUF","CZK"
"2020-12-25","USD","21.68100000000","2020-12-25USD","CZK"
"2018-01-12","CZK","1.00000000000","2018-01-12CZK","CZK"
"2018-04-15","GBP","29.29100000000","2018-04-15GBP","CZK"
"2018-03-17","RON","5.44800000000","2018-03-17RON","CZK"
"2019-08-30","HRK","3.50100000000","2019-08-30HRK","CZK"
"2022-04-14","HUF","0.06486000000","2022-04-14HUF","CZK"
"2019-05-29","RON","5.43300000000","2019-05-29RON","CZK"
"2019-10-01","RON","5.41700000000","2019-10-01RON","CZK"
"2018-05-24","CZK","1.00000000000","2018-05-24CZK","CZK"
"2019-03-28","PLN","6.00300000000","2019-03-28PLN","CZK"
"2020-06-07","CZK","1.00000000000","2020-06-07CZK","CZK"
"2018-12-16","GBP","28.71400000000","2018-12-16GBP","CZK"
"2019-10-04","HRK","3.46800000000","2019-10-04HRK","CZK"
"2020-02-15","USD","22.89700000000","2020-02-15USD","CZK"
"2019-06-04","CZK","1.00000000000","2019-06-04CZK","CZK"
"2022-01-31","HRK","3.23600000000","2022-01-31HRK","CZK"
"2019-03-09","PLN","5.96300000000","2019-03-09PLN","CZK"
"2021-11-02","HRK","3.39500000000","2021-11-02HRK","CZK"
"2021-06-01","CZK","1.00000000000","2021-06-01CZK","CZK"
"2022-09-13","PLN","5.21800000000","2022-09-13PLN","CZK"
"2020-09-24","PLN","5.96400000000","2020-09-24PLN","CZK"
"2020-06-29","PLN","6.01200000000","2020-06-29PLN","CZK"
"2021-10-29","EUR","25.69500000000","2021-10-29EUR","CZK"
"2019-09-16","GBP","29.23600000000","2019-09-16GBP","CZK"
"2019-12-30","RON","5.32400000000","2019-12-30RON","CZK"
"2019-03-18","GBP","29.89900000000","2019-03-18GBP","CZK"
"2021-02-03","USD","21.57900000000","2021-02-03USD","CZK"
"2019-08-05","GBP","28.05300000000","2019-08-05GBP","CZK"
"2018-12-19","PLN","6.01400000000","2018-12-19PLN","CZK"
"2018-11-20","GBP","29.27500000000","2018-11-20GBP","CZK"
"2022-01-26","USD","21.74400000000","2022-01-26USD","CZK"
"2019-04-25","CZK","1.00000000000","2019-04-25CZK","CZK"
"2019-06-10","HRK","3.45500000000","2019-06-10HRK","CZK"
"2020-06-28","EUR","26.80500000000","2020-06-28EUR","CZK"
"2022-04-25","SEK","2.36000000000","2022-04-25SEK","CZK"
"2019-06-14","USD","22.67400000000","2019-06-14USD","CZK"
"2020-12-21","RON","5.40600000000","2020-12-21RON","CZK"
"2018-04-24","EUR","25.43500000000","2018-04-24EUR","CZK"
"2020-11-13","PLN","5.89600000000","2020-11-13PLN","CZK"
"2022-09-12","PLN","5.22600000000","2022-09-12PLN","CZK"
"2022-04-13","HRK","3.23600000000","2022-04-13HRK","CZK"
"2022-07-07","RON","5.01000000000","2022-07-07RON","CZK"
"2022-05-25","RON","4.98700000000","2022-05-25RON","CZK"
"2022-03-09","CZK","1.00000000000","2022-03-09CZK","CZK"
"2021-05-18","EUR","25.43000000000","2021-05-18EUR","CZK"
"2019-10-21","EUR","25.63000000000","2019-10-21EUR","CZK"
