"date","country","channel_id","currency","spend"
"2025-11-19","PL","46","PLN","1006.278314814"
"2025-11-19","SI","61","EUR","447.354783084"
"2025-11-20","HR","23","EUR","707.565280527"
"2025-11-20","CZ","71","CZK","8803.30239"
"2025-11-19","SI","17","EUR","402.098536197"
"2025-11-19","RO","46","RON","10243.40934555"
"2025-11-19","HR","17","EUR","383.001800958"
"2025-11-21","BG","36","EUR","308.889284945"
"2025-11-21","IT","23","EUR","55.65064653"
"2025-11-21","CZ","20","CZK","21751.412125095"
"2025-11-21","UK","29","GBP","0"
"2025-11-20","CZ","58","CZK","215521.63983"
"2025-11-21","HU","23","HUF","188960.144690304"
"2025-11-21","CZ","36","CZK","61832.606231988"
"2025-11-19","HR","46","EUR","527.015754639"
"2025-11-21","PL","58","PLN","816.5286"
"2025-11-19","HU","18","HUF","52739.077812246"
"2025-11-21","SK","58","EUR","2175.64074"
"2025-11-20","SI","36","EUR","57.133507545"
"2025-11-21","RO","46","RON","8344.013003811"
"2025-11-26","CZ","9","CZK","9999.36558"
"2025-11-26","CZ","38","CZK","3.02418"
"2025-11-27","HU","9","HUF","239172.696"
"2025-11-27","PL","2","PLN","611.85438"
"2025-11-27","SK","3","EUR","452.45727"
"2025-11-27","RO","11","RON","666.68904"
"2025-11-27","BG","5","BGN","3783.0168"
"2025-11-27","HU","38","HUF","0"
"2025-11-27","SK","16","EUR","0"
"2025-11-28","CZ","23","CZK","17937.11047941"
"2025-11-28","BG","23","BGN","156.56165595"
"2025-11-27","HU","5","HUF","1591446.195"
"2025-11-28","UK","29","GBP","0"
"2025-11-28","SK","58","EUR","2072.9898"
"2025-11-28","SI","23","EUR","101.02552884"
"2025-11-28","CZ","20","CZK","22286.12915952"
"2025-11-22","SK","20","EUR","626.452596135"
"2025-11-21","SK","46","EUR","320.619555135"
"2025-11-23","CZ","39","CZK","162933.34644"
"2025-11-22","SK","6","EUR","3065.34879"
"2025-11-22","CZ","72","CZK","13793.9993712"
"2025-11-22","PL","3","PLN","281.5911"
"2025-11-22","HR","9","EUR","367.80876"
"2025-11-22","PL","5","PLN","6887.48436"
"2025-11-22","SK","5","EUR","7024.39983"
"2025-11-22","RO","6","RON","13914.90837"
"2025-11-22","RO","11","RON","577.93221"
"2025-11-23","CZ","52","CZK","534.165501024"
"2025-11-22","BG","61","BGN","576.316328813"
"2025-11-22","HR","4","EUR","122.42223"
"2025-11-22","HR","6","EUR","497.47761"
"2025-11-28","PL","18","PLN","381.62652372"
"2025-11-23","RO","23","RON","12965.31676296"
"2025-11-22","CZ","26","CZK","38395.64547"
"2025-11-22","PL","61","PLN","2126.340772377"
"2025-11-22","CZ","61","CZK","116012.967399008"
"2025-11-22","RO","61","RON","1894.271369611"
"2025-11-22","IT","11","EUR","25.90524"
"2025-11-23","HU","17","HUF","229802.012977995"
"2025-11-23","RO","9","RON","6430.49082"
"2025-11-23","CZ","61","CZK","148010.332459683"
"2025-11-23","PL","36","PLN","586.511511948"
"2025-11-23","CZ","36","CZK","63960.792426711"
"2025-11-23","SK","9","EUR","881.577"
"2025-11-23","GR","9","EUR","34.72101"
"2025-11-23","RO","3","RON","277.8822"
"2025-11-24","HR","29","EUR","1425.033558"
"2025-11-24","SI","23","EUR","135.491549112"
"2025-11-24","BG","43","BGN","245.778922108"
"2025-11-24","RO","29","RON","8058.743568"
"2025-11-24","HU","39","HUF","1373905.17324"
"2025-11-24","RO","39","RON","24019.63524"
"2025-11-24","HR","17","EUR","240.763971015"
"2025-11-24","SK","36","EUR","2856.079245753"
"2025-11-24","IT","23","EUR","66.731418936"
"2025-11-24","HR","2","EUR","131.49477"
"2025-11-23","SK","20","EUR","725.050133532"
"2025-11-24","CZ","52","CZK","767.87057088"
"2025-11-24","HR","46","EUR","473.586422526"
"2025-11-24","RO","58","RON","16166.49597"
"2025-11-24","HU","58","HUF","767069.61966"
"2025-11-24","HU","36","HUF","269534.644925364"
"2025-11-24","HU","9","HUF","202913.919"
"2025-11-25","CZ","29","CZK","176126.947938"
"2025-11-24","CZ","58","CZK","123229.17252"
"2025-11-25","HU","61","HUF","143079.470335521"
"2025-11-25","SK","23","EUR","460.13135499"
"2025-11-25","CZ","9","CZK","11354.96853"
"2025-11-25","RO","3","RON","276.05628"
"2025-11-25","BG","2","EUR","340.934885177"
"2025-11-25","HU","3","HUF","201341.916"
"2025-11-25","GR","5","EUR","243.70326"
"2025-11-24","PL","17","PLN","1180.977655788"
"2025-11-25","CZ","5","CZK","232444.66581"
"2025-11-25","HR","4","EUR","128.27088"
"2025-11-21","RO","38","RON","0"
"2025-11-18","HU","58","HUF","727487.69679"
"2025-11-19","RO","39","RON","19464.62103"
"2025-11-22","SI","61","EUR","611.649018683"
"2025-10-27","PL","22","PLN","17956.369330668"
"2025-10-27","SK","22","EUR","975.035733768"
"2025-10-27","HR","43","EUR","92.40867"
"2025-10-27","CZ","38","CZK","0.14265"
"2025-10-28","CZ","39","CZK","248931.63927"
"2025-10-28","IT","22","EUR","385.718313438"
"2025-10-27","HR","5","EUR","1544.81391"
"2025-10-27","CZ","5","CZK","236982.67614"
"2025-10-27","CZ","43","CZK","7934.41339425"
"2025-10-28","HU","22","HUF","364815.789734457"
"2025-10-27","PL","29","PLN","7292.293677"
"2025-10-28","HR","43","EUR","76.7457"
"2025-10-27","BG","43","BGN","251.975317654"
"2025-10-28","HU","18","HUF","0"
"2025-10-27","CZ","28","CZK","5362.2135"
"2025-10-27","HU","29","HUF","225839.537154"
"2025-10-27","CZ","17","CZK","33129.747669438"
"2025-10-27","IT","5","EUR","694.22049"
"2025-10-27","CZ","26","CZK","48223.80252"
"2025-10-28","CZ","27","CZK","221061.36699"
"2025-10-28","SK","17","EUR","0"
"2025-10-29","HR","43","EUR","82.1664"
"2025-10-28","SK","16","EUR","0"
"2025-10-28","IT","2","EUR","35.71956"
"2025-10-29","IT","23","EUR","54.885451959"
"2025-10-28","SK","9","EUR","441.0738"
"2025-10-29","CZ","43","CZK","8128.6015554"
"2025-10-29","HR","29","EUR","668.754612"
"2025-10-28","CZ","72","CZK","0"
"2025-10-29","IT","29","EUR","0"
"2025-10-28","CZ","16","CZK","0"
"2025-10-29","UK","23","GBP","0.8559"
"2025-10-24","CZ","71","CZK","8541.28287"
"2025-10-24","CZ","39","CZK","161937.84915"
"2025-10-25","SK","22","EUR","11020.911156567"
"2025-10-25","BG","22","BGN","5134.273487244"
"2025-10-24","SK","39","EUR","2526.67386"
"2025-10-24","PL","23","PLN","972.375262767"
"2025-10-25","IT","23","EUR","55.071624474"
"2025-10-25","SI","46","EUR","216.039262473"
"2025-10-24","SK","6","EUR","3953.91564"
"2025-10-25","HU","58","HUF","1336957.05438"
"2025-10-26","HU","39","HUF","2414118.35961"
"2025-10-25","BG","46","BGN","90.325888704"
"2025-10-25","CZ","8","CZK","554.68026"
"2025-10-26","SK","18","EUR","104.198187519"
"2025-10-26","IT","58","EUR","252.40491"
"2025-10-19","HR","22","EUR","4064.931829917"
"2025-10-15","RO","22","RON","55890.37456245"
"2025-10-09","HR","22","EUR","4716.464997843"
"2025-10-05","RO","22","RON","74121.010163829"
"2025-10-11","HU","22","HUF","3677406.14913287"
"2025-10-20","HU","38","HUF","0"
"2025-10-21","HR","36","EUR","33.978984642"
"2025-10-22","IT","39","EUR","350.86194"
"2025-10-22","UK","29","GBP","0"
"2025-10-22","UK","23","GBP","3.367587051"
"2025-10-22","SK","20","EUR","496.536961635"
"2025-10-24","HR","23","EUR","394.725240144"
"2025-10-27","CZ","44","CZK","1323.39258"
"2025-10-27","BG","61","BGN","614.483249473"
"2025-10-27","CZ","72","CZK","0"
"2025-10-28","SI","29","EUR","0"
"2025-10-27","PL","11","PLN","230.37975"
"2025-10-27","SI","23","EUR","53.570318814"
"2025-10-28","SK","62","EUR","85.78971"
"2025-10-29","CZ","39","CZK","160924.69179"
"2025-10-29","HU","39","HUF","1414791.23094"
"2025-10-28","PL","3","PLN","346.69656"
"2025-10-29","SK","46","EUR","116.709362829"
"2025-10-28","IT","6","EUR","368.00847"
"2025-10-29","CZ","20","CZK","28210.50245844"
"2025-10-29","HR","46","EUR","293.150674278"
"2025-10-24","CZ","22","CZK","612790.358474745"
"2025-10-24","CZ","27","CZK","165444.35733"
"2025-10-24","GR","9","EUR","55.31967"
"2025-10-25","CZ","43","CZK","4809.5543052"
"2025-10-24","SI","5","EUR","1046.62305"
"2025-10-23","CZ","26","CZK","42907.03731"
"2025-10-24","SK","11","EUR","126.30231"
"2025-10-25","HU","17","HUF","305981.66949003"
"2025-10-24","CZ","45","CZK","20.22777"
"2025-10-25","HU","46","HUF","799894.882368027"
"2025-10-25","UK","29","GBP","0"
"2025-10-26","CZ","22","CZK","802428.075116199"
"2025-10-26","HU","22","HUF","4510479.56887112"
"2025-10-25","SI","9","EUR","40.85496"
"2025-10-25","CZ","45","CZK","779.7249"
"2025-10-25","PL","61","PLN","2060.382379908"
"2025-10-26","CZ","43","CZK","6392.8323612"
"2025-10-25","HU","11","HUF","53197.038"
"2025-10-26","GR","23","EUR","6.148551654"
"2025-10-26","SK","17","EUR","261.649237689"
"2025-10-26","RO","23","RON","9623.74921461"
"2025-10-26","CZ","18","CZK","6712.805052792"
"2025-10-25","GR","9","EUR","56.71764"
"2025-10-26","RO","6","RON","12989.73753"
"2025-10-16","CZ","22","CZK","797209.647563826"
"2025-10-18","HR","22","EUR","3210.354991404"
"2025-10-12","RO","22","RON","82518.075404478"
"2025-10-20","BG","43","BGN","245.384662906"
"2025-10-21","SK","22","EUR","13103.373535668"
"2025-10-21","GR","22","EUR","183.541817907"
"2025-10-20","RO","9","RON","5818.86468"
"2025-10-20","CZ","11","CZK","5857.83666"
"2025-10-20","PL","6","PLN","3488.81958"
"2025-10-20","CZ","8","CZK","597.93174"
"2025-10-21","CZ","17","CZK","44453.237989122"
"2025-10-20","GR","5","EUR","298.30968"
"2025-10-20","CZ","61","CZK","109828.644882513"
"2025-10-21","HR","46","EUR","222.475367997"
"2025-10-21","SI","23","EUR","84.212434656"
"2025-10-21","RO","9","RON","5499.69957"
"2025-10-21","CZ","26","CZK","38930.49738"
"2025-10-21","CZ","78","CZK","3575.40813"
"2025-10-22","BG","52","BGN","52.308228645"
"2025-10-22","CZ","52","CZK","3595.253038812"
"2025-10-23","SK","46","EUR","206.699439168"
"2025-10-22","CZ","28","CZK","4654.61244"
"2025-10-23","CZ","58","CZK","96777.81126"
"2025-10-23","RO","61","RON","1452.324960825"
"2025-10-23","PL","11","PLN","264.30192"
"2025-10-23","CZ","28","CZK","4607.70912"
"2025-10-24","PL","52","PLN","125.713328121"
"2025-10-24","PL","18","PLN","2514.01158981"
"2025-10-27","IT","17","EUR","67.824466002"
"2025-10-28","HR","2","EUR","116.43093"
"2025-10-28","RO","9","RON","5323.18446"
"2025-10-29","CZ","17","CZK","43810.933140702"
"2025-10-25","BG","36","EUR","316.948947239"
"2025-10-24","CZ","38","CZK","44.07885"
"2025-10-24","CZ","72","CZK","0"
"2025-10-26","IT","39","EUR","206.07219"
"2025-10-25","CZ","5","CZK","213821.99361"
"2025-10-25","CZ","16","CZK","0"
"2025-10-26","BG","46","BGN","101.104146108"
"2025-10-26","SI","2","EUR","82.42317"
"2025-10-27","SK","46","EUR","63.725289867"
"2025-10-15","SK","22","EUR","39727.248593139"
"2025-09-24","HR","22","EUR","4230.0401067"
"2025-10-21","CZ","39","CZK","156308.53779"
"2025-10-21","BG","22","BGN","5505.406471548"
"2025-10-20","SK","16","EUR","0"
"2025-10-20","GR","9","EUR","55.57644"
"2025-10-21","IT","29","EUR","0"
"2025-10-21","HR","18","EUR","212.97993066"
"2025-10-21","RO","5","RON","19185.8544"
"2025-10-21","BG","2","EUR","414.952029854"
"2025-10-22","GR","29","EUR","0"
"2025-10-22","RO","58","RON","4794.12414"
"2025-10-21","HR","9","EUR","249.20955"
"2025-10-21","IT","58","EUR","242.07705"
"2025-10-21","BG","61","BGN","402.153994942"
"2025-10-21","SI","61","EUR","526.909527906"
"2025-10-22","SE","29","SEK","0"
"2025-10-22","HU","58","HUF","541104.34509"
"2025-10-21","SK","61","EUR","1024.337763722"
"2025-10-23","RO","39","RON","8794.51515"
"2025-10-23","BG","22","BGN","4650.659280405"
"2025-10-22","SK","78","EUR","34.17894"
"2025-10-23","CZ","29","CZK","116318.901249"
"2025-10-23","RO","23","RON","6208.209150732"
"2025-10-23","CZ","20","CZK","21807.016068015"
"2025-10-23","SI","29","EUR","0"
"2025-10-23","SK","9","EUR","422.21547"
"2025-10-24","CZ","62","CZK","3823.4776212"
"2025-10-23","RO","6","RON","10843.85358"
"2025-10-23","SI","5","EUR","953.21583"
"2025-10-24","RO","23","RON","6150.020823468"
"2025-10-23","SK","61","EUR","953.470082621"
"2025-10-23","RO","17","RON","3226.081429242"
"2025-10-24","PL","46","PLN","3132.802180557"
"2025-10-27","BG","36","EUR","310.655994722"
"2025-10-24","HR","43","EUR","93.35016"
"2025-10-25","SI","5","EUR","1000.03356"
"2025-10-22","CZ","11","CZK","5410.4292"
"2025-10-22","PL","2","PLN","967.02435"
"2025-10-22","SE","23","SEK","3.1383"
"2025-10-24","UK","29","GBP","0"
"2025-10-24","HU","58","HUF","1477278.29313"
"2025-10-20","SI","61","EUR","580.177243646"
"2025-06-03","SK","43","EUR","190.75158"
"2025-06-03","GR","22","EUR","246.191777838"
"2025-06-03","IT","11","EUR","25.02081"
"2025-06-04","IT","22","EUR","178.085175813"
"2025-06-04","HU","22","HUF","2427221.2975211"
"2025-06-04","CZ","43","CZK","3421.6468362"
"2025-06-03","HU","2","HUF","35109.018"
"2025-06-03","CZ","6","CZK","131007.90555"
"2025-06-04","HU","29","HUF","172381.113"
"2025-06-03","BG","9","EUR","95.366489953"
"2025-06-03","SK","11","EUR","116.28828"
"2025-06-04","SK","29","EUR","2422.622097"
"2025-06-03","HR","9","EUR","68.10111"
"2025-06-04","SI","29","EUR","0"
"2025-06-03","GR","5","EUR","232.03449"
"2025-06-04","IT","23","EUR","37.34819505"
"2025-06-03","RO","39","RON","10089.474577938"
"2025-06-04","IT","29","EUR","115.266906"
"2025-06-03","BG","61","BGN","337.844020924"
"2025-06-04","RO","58","RON","7645.798536345"
"2025-05-29","CZ","22","CZK","491892.344489349"
"2025-05-29","SK","43","EUR","202.8483"
"2025-05-29","PL","22","PLN","2713.634870022"
"2025-05-29","RO","2","RON","2321.40051"
"2025-05-29","CZ","6","CZK","127423.8243"
"2025-05-29","HR","9","EUR","96.40287"
"2025-05-30","CZ","39","CZK","81308.101788171"
"2025-05-30","GR","22","EUR","343.086952959"
"2025-05-29","SK","6","EUR","2844.38394"
"2025-05-29","CZ","9","CZK","6924.34512"
"2025-05-29","SI","9","EUR","87.67269"
"2025-05-30","HU","58","HUF","607163.027379192"
"2025-05-30","RO","52","RON","265.519708785"
"2025-05-29","IT","2","EUR","90.46863"
"2025-05-29","SK","11","EUR","112.49379"
"2025-05-29","HR","6","EUR","374.39919"
"2025-05-30","PL","18","PLN","597.049541046"
"2025-05-30","PL","39","PLN","367.210588608"
"2025-05-29","BG","6","EUR","269.221367917"
"2025-05-29","HU","11","HUF","31511.385"
"2025-05-30","HR","43","EUR","50.52663"
"2025-05-30","CZ","36","CZK","18518.053942467"
"2025-05-30","HR","17","EUR","569.404841211"
"2025-05-29","CZ","44","CZK","1836.16227"
"2025-05-30","HU","46","HUF","203012.385790113"
"2025-05-30","CZ","20","CZK","14089.822721613"
"2025-05-30","SI","29","EUR","0"
"2025-05-30","CZ","43","CZK","2978.7271452"
"2025-05-30","SK","9","EUR","177.71337"
"2025-05-30","CZ","2","CZK","25388.19081"
"2025-05-30","CZ","26","CZK","44687.9655"
"2025-05-30","CZ","44","CZK","1544.35743"
"2025-05-30","PL","3","PLN","58.37238"
"2025-05-30","CZ","45","CZK","116.973"
"2025-05-30","HR","3","EUR","53.17992"
"2025-05-31","SK","22","EUR","11046.895264899"
"2025-05-31","GR","22","EUR","392.86135242"
"2025-05-30","HU","5","HUF","1771795.737"
"2025-05-30","CZ","9","CZK","8298.89199"
"2025-05-31","RO","39","RON","9697.653677529"
"2025-05-31","SK","17","EUR","289.317121002"
"2025-05-30","GR","5","EUR","237.22695"
"2025-05-31","CZ","43","CZK","1593.206496"
"2025-05-31","HR","61","EUR","661.70529778"
"2025-05-31","SK","3","EUR","116.63064"
"2025-05-31","CZ","9","CZK","9169.74171"
"2025-06-01","PL","22","PLN","6503.161976667"
"2025-06-01","CZ","22","CZK","626490.994370994"
"2025-06-01","SI","22","EUR","1223.424706761"
"2025-05-31","BG","9","EUR","90.113237114"
"2025-05-31","RO","9","RON","5301.30195"
"2025-06-01","CZ","29","CZK","101157.73686"
"2025-05-31","IT","5","EUR","699.35589"
"2025-06-01","BG","46","BGN","29.949775479"
"2025-06-01","CZ","23","CZK","15579.672733566"
"2025-06-01","HU","46","HUF","358193.73525939"
"2025-05-31","IT","6","EUR","369.86292"
"2025-06-01","PL","46","PLN","5174.223743826"
"2025-06-01","CZ","62","CZK","21406.5785313"
"2025-06-01","HU","2","HUF","39034.746"
"2025-06-01","PL","2","PLN","333.05922"
"2025-06-01","PL","9","PLN","336.34017"
"2025-06-01","UK","23","GBP","3.36654"
"2025-06-02","PL","39","PLN","817.638593886"
"2025-06-02","HU","29","HUF","197921.169"
"2025-06-02","CZ","61","CZK","87643.911785448"
"2025-06-02","IT","39","EUR","152.460688131"
"2025-06-01","HR","6","EUR","437.42196"
"2025-06-01","SK","6","EUR","3447.73638"
"2025-06-01","RO","9","RON","6082.8813"
"2025-06-01","BG","6","EUR","288.473954106"
"2025-06-01","PL","11","PLN","145.81683"
"2025-06-01","HR","5","EUR","1830.37068"
"2025-06-01","SI","6","EUR","224.13168"
"2025-06-01","CZ","28","CZK","3778.08525"
"2025-06-02","SI","23","EUR","53.83967625"
"2025-06-02","SI","29","EUR","0"
"2025-05-27","RO","9","RON","5685.1731"
"2025-05-28","SK","22","EUR","13081.360449564"
"2025-05-27","SK","11","EUR","124.79022"
"2025-05-27","CZ","39","CZK","182492.239414329"
"2025-05-27","RO","3","RON","628.34472"
"2025-05-28","HU","23","HUF","75275.83716741"
"2025-05-28","BG","23","BGN","22.679920647"
"2025-05-27","HU","3","HUF","90340.245"
"2025-05-27","RO","39","RON","18328.126514283"
"2025-05-28","HU","52","HUF","2657.305914183"
"2025-05-28","HR","38","EUR","27.730829052"
"2025-05-28","SI","61","EUR","313.889268627"
"2025-05-27","RO","46","RON","9132.091490664"
"2025-05-28","HU","2","HUF","38889.243"
"2025-05-28","PL","2","PLN","215.34444"
"2025-05-28","SI","9","EUR","111.75201"
"2025-05-28","SK","9","EUR","209.4102"
"2025-05-28","UK","23","GBP","0.82737"
"2025-05-25","PL","2","PLN","356.59647"
"2025-05-28","CZ","11","CZK","7975.01943"
"2025-05-28","RO","5","RON","29273.97681"
"2025-05-29","HU","61","HUF","72523.888387429"
"2025-05-29","HU","23","HUF","81465.29818812"
"2025-05-28","PL","11","PLN","122.79312"
"2025-05-29","SI","52","EUR","77.774543154"
"2025-05-29","SI","46","EUR","44.334652833"
"2025-05-28","CZ","62","CZK","25768.3096944"
"2025-05-29","HR","46","EUR","440.582225247"
"2025-05-29","GR","23","EUR","3.593570328"
"2025-05-26","SK","43","EUR","188.52624"
"2025-05-26","SK","5","EUR","4254.9642"
"2025-05-26","IT","6","EUR","376.39629"
"2025-05-26","CZ","9","CZK","6705.06354"
"2025-05-26","SK","61","EUR","871.900342907"
"2025-05-26","HR","4","EUR","195.31638"
"2025-05-26","BG","5","EUR","651.024195485"
"2025-05-26","CZ","11","CZK","7869.65814"
"2025-05-26","SK","11","EUR","121.70898"
"2025-05-27","PL","23","PLN","444.346382151"
"2025-05-27","HR","36","EUR","111.670936299"
"2025-05-27","BG","52","BGN","78.174955998"
"2025-05-26","SI","61","EUR","314.580596004"
"2025-05-27","CZ","61","CZK","94289.520777989"
"2025-05-27","CZ","52","CZK","9095.728068477"
"2025-05-04","BG","2","EUR","162.927750122"
"2025-05-04","SK","2","EUR","356.11146"
"2025-05-04","SI","6","EUR","284.30145"
"2025-05-04","SI","2","EUR","79.76988"
"2025-05-05","HU","3","HUF","98768.007"
"2025-05-05","IT","22","EUR","402.655224969"
"2025-05-02","CZ","25","CZK","27291.99771"
"2025-05-05","PL","11","PLN","124.81875"
"2025-05-06","SK","43","EUR","68.38641"
"2025-05-05","IT","2","EUR","84.50586"
"2025-05-05","HR","23","EUR","274.200503355"
"2025-05-05","RO","39","RON","9269.682454062"
"2025-05-06","SI","23","EUR","67.332857013"
"2025-05-05","CZ","6","CZK","135524.37573"
"2025-05-06","SK","17","EUR","268.823705319"
"2025-05-06","HU","3","HUF","84913.839"
"2025-05-06","CZ","2","CZK","27178.30566"
"2025-05-06","IT","11","EUR","23.48019"
"2025-05-06","SK","2","EUR","344.67093"
"2025-05-07","SI","22","EUR","1497.722052348"
"2025-05-06","RO","5","RON","22951.58616"
"2025-05-06","IT","5","EUR","665.37666"
"2025-05-07","IT","29","EUR","113.509458"
"2025-05-07","CZ","62","CZK","16575.0375816"
"2025-05-07","IT","17","EUR","3.240853938"
"2025-05-07","RO","18","RON","309.306685473"
"2025-05-07","HR","9","EUR","116.91594"
"2025-05-07","PL","5","PLN","6705.46296"
"2025-05-07","HU","2","HUF","60991.434"
"2025-05-08","HR","29","EUR","700.026345"
"2025-05-08","PL","29","PLN","5000.42457"
"2025-05-08","CZ","43","CZK","773.1319023"
"2025-05-07","GR","5","EUR","238.28256"
"2025-05-08","CZ","23","CZK","16990.264416978"
"2025-05-08","UK","23","GBP","1.68327"
"2025-05-08","CZ","62","CZK","852.0809742"
"2025-05-07","CZ","61","CZK","156984.969756519"
"2025-05-08","HR","43","EUR","6.04836"
"2025-05-08","HR","23","EUR","267.07041414"
"2025-05-08","SK","52","EUR","310.831825095"
"2025-05-08","RO","38","RON","295.187858928"
"2025-05-09","CZ","22","CZK","601087.798795212"
"2025-05-09","RO","22","RON","40528.310292711"
"2025-05-09","HU","22","HUF","2423630.68158016"
"2025-05-09","IT","39","EUR","78.58642707"
"2025-05-08","SK","11","EUR","117.31536"
"2025-05-08","RO","5","RON","27247.69062"
"2025-05-09","SK","29","EUR","1184.149062"
"2025-05-09","CZ","29","CZK","93115.78605"
"2025-05-08","RO","4","RON","656.38971"
"2025-05-09","PL","58","PLN","1346.22590931"
"2025-05-08","HR","61","EUR","555.833200603"
"2025-05-09","HU","58","HUF","1012984.41233255"
"2025-05-09","HR","52","EUR","376.653048588"
"2025-05-10","CZ","22","CZK","693693.607340664"
"2025-05-10","HU","22","HUF","2606596.82154373"
"2025-06-04","HR","18","EUR","782.104607271"
"2025-05-30","SI","61","EUR","313.933787627"
"2025-05-30","SE","29","SEK","0"
"2025-05-30","CZ","52","CZK","6855.625998846"
"2025-05-29","CZ","37","CZK","14581.25505"
"2025-05-31","PL","17","PLN","718.741066392"
"2025-06-01","SK","5","EUR","4710.5883"
"2025-06-02","SI","52","EUR","157.825731807"
"2025-05-27","BG","22","BGN","2016.006143427"
"2025-05-26","RO","46","RON","13669.091390772"
"2025-05-27","RO","4","RON","666.57492"
"2025-05-27","IT","39","EUR","337.287839598"
"2025-05-28","CZ","52","CZK","12076.874917155"
"2025-05-28","RO","17","RON","11021.076496476"
"2025-05-26","CZ","37","CZK","0.25677"
"2025-05-29","BG","61","BGN","370.605978697"
"2025-05-26","SK","2","EUR","400.87503"
"2025-05-26","BG","2","EUR","121.174196268"
"2025-05-26","HR","29","EUR","1181.067822"
"2025-05-27","CZ","58","CZK","141180.956460567"
"2025-05-23","CZ","37","CZK","14347.90818"
"2025-05-06","RO","39","RON","8961.284683035"
"2025-05-05","SI","2","EUR","74.66301"
"2025-05-06","CZ","18","CZK","1347.914474478"
"2025-05-06","RO","52","RON","610.437246399"
"2025-05-07","RO","29","RON","1396.606266"
"2025-05-07","RO","39","RON","8456.249915397"
"2025-05-06","HU","6","HUF","702922.14"
"2025-05-07","HR","46","EUR","100.953721683"
"2025-05-07","BG","23","BGN","9.918899568"
"2025-05-07","HR","52","EUR","497.089599147"
"2025-05-07","BG","46","BGN","5.545541574"
"2025-05-07","CZ","11","CZK","4327.91541"
"2025-05-07","CZ","5","CZK","217202.91273"
"2025-05-08","CZ","52","CZK","7162.802971173"
"2025-05-08","PL","52","PLN","23.667652071"
"2025-05-08","CZ","9","CZK","10049.74956"
"2025-05-08","CZ","2","CZK","27870.35787"
"2025-05-08","IT","6","EUR","362.01717"
"2025-05-08","BG","61","BGN","306.93657732"
"2025-05-09","PL","52","PLN","25.698457413"
"2025-05-03","CZ","37","CZK","9.87138"
"2025-05-09","CZ","28","CZK","3421.0323"
"2025-05-10","RO","22","RON","43209.120598893"
"2025-05-10","SI","22","EUR","1630.858795173"
"2025-05-10","CZ","39","CZK","154255.951693098"
"2025-05-09","GR","9","EUR","55.23408"
"2025-05-10","IT","22","EUR","400.491994779"
"2025-05-09","HR","6","EUR","244.84446"
"2025-05-09","RO","6","RON","13701.93192"
"2025-05-10","SK","29","EUR","1202.177169"
"2025-05-10","SI","61","EUR","313.697935785"
"2025-05-09","HR","9","EUR","123.19254"
"2025-05-10","IT","23","EUR","52.776209088"
"2025-05-10","BG","61","BGN","290.511428929"
"2025-05-10","GR","29","EUR","0"
"2025-05-10","SK","23","EUR","279.75040146"
"2025-05-09","RO","4","RON","525.89349"
"2025-05-10","RO","61","RON","616.880422935"
"2025-05-10","HU","58","HUF","1485953.28506033"
"2025-05-06","PL","46","PLN","135.1500336"
"2025-05-07","SK","17","EUR","229.760540586"
"2025-05-07","PL","38","PLN","279.539462052"
"2025-05-10","CZ","62","CZK","14148.215298"
"2025-05-10","BG","46","BGN","8.606739249"
"2025-05-10","HU","52","HUF","2234.810222523"
"2025-05-05","HU","23","HUF","91025.861386923"
"2025-05-05","SK","58","EUR","1687.021963182"
"2025-05-05","HR","36","EUR","145.011582162"
"2025-05-05","HU","36","HUF","290079.793352673"
"2025-05-05","HU","17","HUF","68112.298327653"
"2025-05-10","HU","9","HUF","133329.249"
"2025-05-10","SK","2","EUR","321.47604"
"2025-05-10","HR","9","EUR","129.58326"
"2025-05-10","RO","3","RON","936.0693"
"2025-05-10","HU","2","HUF","58552.119"
"2025-05-10","SI","9","EUR","83.25054"
"2025-05-11","HU","22","HUF","3433175.48693368"
"2025-05-10","IT","11","EUR","24.36462"
"2025-05-11","CZ","29","CZK","118641.00645"
"2025-05-10","GR","5","EUR","238.28256"
"2025-05-10","SI","5","EUR","430.28946"
"2025-05-11","SK","43","EUR","63.73602"
"2025-05-11","HU","29","HUF","227384.1"
"2025-05-11","CZ","62","CZK","16819.15352805"
"2025-05-11","HR","61","EUR","564.618944975"
"2025-05-10","PL","17","PLN","8261.862848793"
"2025-05-11","PL","46","PLN","1519.69139055"
"2025-05-11","RO","2","RON","3195.18882"
"2025-05-11","PL","2","PLN","364.27104"
"2025-05-11","SI","9","EUR","101.93769"
"2025-05-12","SK","39","EUR","1865.573493228"
"2025-05-12","PL","39","PLN","2246.316879357"
"2025-05-11","CZ","6","CZK","135665.77041"
"2025-05-11","HR","6","EUR","379.70577"
"2025-05-12","IT","17","EUR","1.579540626"
"2025-05-11","PL","38","PLN","298.861467318"
"2025-05-11","HU","6","HUF","834667.974"
"2025-05-12","RO","58","RON","13821.55975062"
"2025-05-12","HR","29","EUR","707.332878"
"2025-05-11","RO","6","RON","17682.26634"
"2025-05-12","BG","23","BGN","25.691424768"
"2025-05-11","CZ","18","CZK","2732.095896948"
"2025-05-11","HR","17","EUR","1006.997966946"
"2025-05-11","RO","4","RON","696.132"
"2025-05-12","CZ","17","CZK","11735.029601208"
"2025-05-12","IT","23","EUR","41.851042155"
